Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.81     0.00   605724     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, std::vector<unsigned long, std::allocator<unsigned long> >*>(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, __gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, std::vector<unsigned long, std::allocator<unsigned long> >*)
  0.00      0.81     0.00   605724     0.00     0.00  std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::vector(std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > const&)
  0.00      0.81     0.00   605724     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, std::vector<unsigned long, std::allocator<unsigned long> >*>(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, __gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, std::vector<unsigned long, std::allocator<unsigned long> >*)
  0.00      0.81     0.00   605724     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, __gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, std::vector<unsigned long, std::allocator<unsigned long> >*, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >&)
  0.00      0.81     0.00   602707     0.00     0.00  Position::~Position()
  0.00      0.81     0.00   558136     0.00     0.00  Position&& std::forward<Position>(std::remove_reference<Position>::type&)
  0.00      0.81     0.00   553236     0.00     0.00  __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >::__normal_iterator(Move* const&)
  0.00      0.81     0.00   502290     0.00     0.00  void __gnu_cxx::new_allocator<Move>::construct<Move, Move>(Move*, Move&&)
  0.00      0.81     0.00   502290     0.00     0.00  std::remove_reference<Move&>::type&& std::move<Move&>(Move&)
  0.00      0.81     0.00   440400     0.00     0.00  __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::base() const
  0.00      0.81     0.00   431049     0.00     0.00  Position const& std::forward<Position const&>(std::remove_reference<Position const&>::type&)
  0.00      0.81     0.00   427314     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::begin()
  0.00      0.81     0.00   421594     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<unsigned long>, unsigned long>::_S_propagate_on_copy_assign()
  0.00      0.81     0.00   421594     0.00     0.00  __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >::operator*() const
  0.00      0.81     0.00   421594     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator+(long) const
  0.00      0.81     0.00   421594     0.00     0.00  void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  0.00      0.81     0.00   421594     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::operator=(std::vector<unsigned long, std::allocator<unsigned long> > const&)
  0.00      0.81     0.00   421594     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > > std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >)
  0.00      0.81     0.00   421594     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> > const* std::__niter_base<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >)
  0.00      0.81     0.00   421594     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >* std::__niter_base<std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >)
  0.00      0.81     0.00   421594     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  0.00      0.81     0.00   421594     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::copy<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  0.00      0.81     0.00   421594     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  0.00      0.81     0.00   421594     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, std::allocator<unsigned long>&)
  0.00      0.81     0.00   338508     0.00     0.00  Move* std::__niter_base<Move*>(Move*)
  0.00      0.81     0.00   323634     0.00     0.00  Position::Position(Position const&)
  0.00      0.81     0.00   291493     0.00     0.00  void __gnu_cxx::new_allocator<Move>::destroy<Move>(Move*)
  0.00      0.81     0.00   291493     0.00     0.00  void std::allocator_traits<std::allocator<Move> >::destroy<Move>(std::allocator<Move>&, Move*)
  0.00      0.81     0.00   291493     0.00     0.00  void std::__relocate_object_a<Move, Move, std::allocator<Move> >(Move*, Move*, std::allocator<Move>&)
  0.00      0.81     0.00   282090     0.00     0.00  Position::getPieces() const
  0.00      0.81     0.00   279068     0.00     0.00  Position::Position(Position&&)
  0.00      0.81     0.00   279068     0.00     0.00  void __gnu_cxx::new_allocator<Position>::destroy<Position>(Position*)
  0.00      0.81     0.00   279068     0.00     0.00  void __gnu_cxx::new_allocator<Position>::construct<Position, Position>(Position*, Position&&)
  0.00      0.81     0.00   279068     0.00     0.00  std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_Vector_impl&&)
  0.00      0.81     0.00   279068     0.00     0.00  std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_Vector_base(std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&&)
  0.00      0.81     0.00   279068     0.00     0.00  void std::allocator_traits<std::allocator<Position> >::destroy<Position>(std::allocator<Position>&, Position*)
  0.00      0.81     0.00   279068     0.00     0.00  void std::allocator_traits<std::allocator<Position> >::construct<Position, Position>(std::allocator<Position>&, Position*, Position&&)
  0.00      0.81     0.00   279068     0.00     0.00  void std::__relocate_object_a<Position, Position, std::allocator<Position> >(Position*, Position*, std::allocator<Position>&)
  0.00      0.81     0.00   279068     0.00     0.00  std::remove_reference<Position&>::type&& std::move<Position&>(Position&)
  0.00      0.81     0.00   276618     0.00     0.00  std::vector<Move, std::allocator<Move> >::end()
  0.00      0.81     0.00   235075     0.00     0.00  std::vector<Move, std::allocator<Move> >::size() const
  0.00      0.81     0.00   220201     0.00     0.00  void std::_Destroy<Position>(Position*)
  0.00      0.81     0.00   220200     0.00     0.00  bool __gnu_cxx::operator!=<Move*, std::vector<Move, std::allocator<Move> > >(__gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > > const&, __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > > const&)
  0.00      0.81     0.00   220200     0.00     0.00  bool __gnu_cxx::operator!=<Move const*, std::vector<Move, std::allocator<Move> > >(__gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&, __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&)
  0.00      0.81     0.00   210853     0.00     0.00  std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::end()
  0.00      0.81     0.00   210853     0.00     0.00  std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::begin()
  0.00      0.81     0.00   210798     0.00     0.00  void __gnu_cxx::new_allocator<Position>::construct<Position, Position const&>(Position*, Position const&)
  0.00      0.81     0.00   210798     0.00     0.00  void std::allocator_traits<std::allocator<Position> >::construct<Position, Position const&>(std::allocator<Position>&, Position*, Position const&)
  0.00      0.81     0.00   210798     0.00     0.00  std::vector<Position, std::allocator<Position> >::push_back(Position const&)
  0.00      0.81     0.00   210797     0.00     0.00  Move::Move(int, int, piece, color, bool)
  0.00      0.81     0.00   210797     0.00     0.00  Position::changeTurn()
  0.00      0.81     0.00   210797     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >, std::vector<unsigned long, std::allocator<unsigned long> > >::_S_propagate_on_copy_assign()
  0.00      0.81     0.00   210797     0.00     0.00  __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >::operator++()
